product_code,product_description,sbu_code,sbu_description,business_field_desc,business_field_code,business_unit_code,business_unit_desc
P3032-10MU,"PENICILLIN G SODIUM SALT BIOREAGENT, SUI",694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
102904.0010,ACETONITRILE-D3 DEUTERATI ON DEGREE NOT LESS THAN 9,480,Solvents for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
H11904-10G,"2,5-HEXANEDIOL, 99%, MIXT",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
A3157-10G,ALCIAN BLUE 8GX; CERTI FIED BY THE BIOLOG,790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
SAB5701505-100UL,Anti-Monoamine Oxidase A (MAOA) antibody,696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
126579-10GM,"BSA, Fraction V, Fatty Ac id-Poor, Endotoxin-FreePR",694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
43820-10G,"DITHIZONE, ACS",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
W246808-SAMPLE-K,"ISOEUGENOL, MIXTURE OF CI",054,Synthetics - F&F,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
L1754-10G,LIPASE TYPE VII FROM CAND ROM CANDIDA RUGOSA,698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
919012-100MG,PEI Prime linear polyethylenimine,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
P0834-10X1ML,"PROTEIN STANDARD, BOVINE SERUM ALBUMIN,&",694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
183733-5G,4'-(IMIDAZOL-1-YL)ACETOPH,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
A1720-5G,G 418 disulfate salt,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
I0516-5ML,INSULIN SOLUTION FROM BOVINE PANCREAS 1&,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
110025.0001,MERCKOQUANT TOTAL HARDNES S TEST TEST STRIPS F.SEMI,519,Rapid Chemical Testing,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
102924.0001,"DAB TABLETS (3,3'-DIAMINO  BENZIDINE)",649,H & H - Blue,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
SAB5700784-100UL,Anti-Occludin antibody,696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
PE1304-1KT,CORROSIVITY/SODIUM - WS,533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
G3293-20ML,GLUCOSE (HK) ASSAY REAGEN,529,Mobile and Photometry Workflows,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
04054-25G,ACESULFAME K,527,Analytical Technologies,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
246379-25G,"AZELAIC ACID, 98%",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
B6755-25G,BIS-TRIS PROPANE,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
15270-25G,Biuret,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
112553.0025,COOMASSIE BRILLIANT BLUE R 250 (C.I. 42660) FOR EL,69E,Electrophoresis - WB,  Molecular Reagents & Tools,C61,LR4,  Biology
63418-25G,D-(+)-Maltose monohy drate,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
F4680-25ML,"FLUOROMOUNT AQ OUS MOUNTI UNTING MEDIUM, FOR",790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
222488-25G,N-(1-NAPHTHYL)ETHYLENEDIA DIAMINE DIHYDROCHL,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
N1876-25G,NEOMYCIN SULFATE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
198218-25G,"PATENT BLUE VF, INDICATOR",790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
P7000-25G,PEPSIN FROM PORCINE GASTR INE GASTRIC MUCOSA,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
209139-25G,"SILVER NITRATE, 99+%, A.C .S. REAGENT",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
S6506-25G,"SILVER NITRATE, REAGENTPL NTPLUS(R), >=99.0%",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
71387-25G,"SODIUM CHLORIDE, CERTIFIE D STANDARD TITR",533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
L4509-25G,"SODIUM DODECYL SULFATE, R",499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
214000-25G,"TEMPO, FREE RADICAL, 98%  FREE RADICAL, 98%",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
86879-25G,TETRABUTYLAMMONIUM HEXAFL,524,Organic Analysis & Sensorics,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
88315-25G,"THESIT(R), FOR MEMBRANE R",499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
109278.0025,WRIGHT'S EOSIN METHYLENE BLUE FOR MICROSCOPY,649,H & H - Blue,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
C9394-25ML,CHLORHEXIDINE DIGLUCONATE 20% AQUEOUSSOL,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
Z153338-100EA,NMR tube caps NMR tube si,605,Analytical Workflow Tools,  Cell & General Workflow Tools,C09,LR4,  Biology
APOAF-60TST,Annexin V-FITC Apoptosis Detection Kit,768,Specialty Cell Culture,  Cell Biology Reagents,C17,LR4,  Biology
10104159001,"DNASE I, GRADE II",755,Roche & Alliances,  Partners & Alliances,C15,LR4,  Biology
20652,SEPTA THERMOGREEN LB2 9.5,541,Gas Chromatography,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
H2016-1VL,HPLC PEPTIDE STANDARD MIX E STANDARD MIXTURE,530,Endogenous Metabolites And Natural Products,  Reference Materials (RM),C47,LR2,  Chemistry
11836170001,"cOmplete(TM), Mini, EDTA- free Protease I",755,Roche & Alliances,  Partners & Alliances,C15,LR4,  Biology
AP503P,"Anti-Mouse IgG, Human ads ,Gt, HRP 1ML",696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
05-321X,"anti-phosphotyrosine, clo ne 4G10 50ug+PC 12-302",696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
AB10514P,ANTI-SEROTONIN TRANSPORTE R,696,Antibody Technologies,  Protein & Pathway Analysis,C16,LR4,  Biology
730793-25ML,"Silver, dispersion",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
112054-50G,"1,1,1-TRICHLORO-2-METHYL-",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
A1016-50G,AMARANTH,790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
30891-50MG,BILIVERDIN HYDROCHLORIDE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
A4503-50G,"BOVINE SERUM ALBUMIN, COL COLD ETHANOL FRACT",694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
900203-50G,Hydroxyapatite,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
P2611-50ML,PECTINANSE FROM ASPER GILLUS ACULEATUS,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
176206-50G,POLY(METHYLHYDROSILOXANE),780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
401544-50G,POTASSIUM HYDROGENSULFATE,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
LH20100-50G,SEPHADEX LH-20,539,LPLC / Carbon,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
87296-50G-F,TETRAHEPTYLAMMONIUM BROMI,524,Organic Analysis & Sensorics,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
198250-25G,"ROSE BENGAL, CERTIFIED BY  BY THE BIOLOGICAL",790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
101512.0025,"SILVER NITRATE GR ACS, IS O",702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
48912-U,"PROCLIN 300, 50ML",058,PROCLIN,  Critical Raw Materials,AS5,LA4,  Diagnostics & Regulated Materials
NY1H02500,NYLON NET FILTER 100UM WH PL 25MM 100/PK,605,Analytical Workflow Tools,  Cell & General Workflow Tools,C09,LR4,  Biology
RAB0476-1KT,HUM TNF-ALPHA ELISA KIT,034,ELISAs & Specialty Assays,  Protein & Pathway Analysis,C16,LR4,  Biology
RAB0508-1KT,HUMAN VEGF (VEGF-A) ELISA,034,ELISAs & Specialty Assays,  Protein & Pathway Analysis,C16,LR4,  Biology
MAK246-1KT,Neutrophil Elastase Activity Assay Kit (Fluor,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
70666-4,Ni-NTA HIS*BIND RESINPROT RESINPROTEIN PURIFICATION,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
RAB0246-1KT,RAT IL-10 ELISA KIT,034,ELISAs & Specialty Assays,  Protein & Pathway Analysis,C16,LR4,  Biology
RAB0479-1KT,RAT TNF-ALPHA ELISA KIT,034,ELISAs & Specialty Assays,  Protein & Pathway Analysis,C16,LR4,  Biology
P3813-10PAK,PHOSPHATE BUFFERED SALINE PH 7.4;*TRU-M,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
11034731001,"PRIMER,RANDOM PRIMER,RANDOM",755,Roche & Alliances,  Partners & Alliances,C15,LR4,  Biology
471224-100ML,"DIISOPROPYLAMINE, >=99.5%",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
CC145,LAMININ-5  RAT PUR PROTEI N-10UG,768,Specialty Cell Culture,  Cell Biology Reagents,C17,LR4,  Biology
109910.0001,"IODINE SOLUTION 0,05 MOL I2/L TITRISOL 0,1 N SOLUT",527,Analytical Technologies,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
92360-100ML,TRIMETHYLCHLOROSILANE,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
803184.0100,VINYL ACETATE FOR SYNTHES IS STABILISED,650,Organics,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
107961.0100,ENTELLAN NEW FOR MICROSCO PY,649,H & H - Blue,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
107242.0100,PHENOL RED SOLUTION INDIC ATOR FOR GASTRIC-ACID TIT,737,Safety & Essentials,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
N1000-100G,"1-NAPHTHOL, REAGENTPLUS T ENTPLUS TM, >= 99%",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
105228-100G,"1,1,1,3,3,3-HEXAFLUORO-2- O-2-PROPANOL, 99+%",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
T63002-100G,"2,2,2-TRIFLUOROETHANOL, R",480,Solvents for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
D23408-100G,"2,4-DIAMINO-6-PHENYL-1,3,",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
70221-100G-F,AMMONIUM FORMATE ELUENT A,524,Organic Analysis & Sensorics,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
A5764-100G,Ammonium phosphate dibasic,778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
G9422-100G,B-GLYCEROPHOSPHATE DISODI ODIUM SALT HYDRAT&,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
B8879-100G,BENZETHONIUM CHLORIDE CRY LORIDE CRYSTALLINE,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
I12603-100G,"BETA-IONONE, 96%",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
14879-100G-F,"BIS-TRIS BIOULTRA, >= 99.",499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
A7030-100G,BOVINE SERUM ALBUMIN; HEA SHOCK FRACT&,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
19051-100ML-F,"Calcium Standard Solution tion, 1000 mg/L Ca",532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
441902-100G,"CESIUM CARBONATE, REAGENT",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
C3630-100G,"CREATINE MONOHYDRATE, >= 98%",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
T9449-100G,D-(+)-TREHALOSE DIHYDRATE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
71508-3,D-TUBE DIALYZER MAXI MWCO 3.5 kDa,687,Concentration & Separation,  Molecular Reagents & Tools,C61,LR4,  Biology
323586-100G,"DIOCTYL SULFOSUCCINATE SO  SODIUM SALT, >=97",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
D3630-100G,"DIPHENHYDRAMINE HYDROCHLO ROCHLORIDE, >=98%&",698,BSM and Signaling Proteins,  Protein & Pathway Analysis,C16,LR4,  Biology
E6635-100G,ETHYLENEDIAMINETETRA ACETIC ACID DISOD&,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
05660-100ML,GADOLINIUM STANDARD FOR I,532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
398225-100G,"Gallic acid monohydrate, ACS reagent, =9",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
G2500-100G,GELATIN FROM PORCINE SKIN,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
H4034-100G,"HEPES, BIOPERFORMANCE CER TIFIED&",499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
H6914-100ML,Human Serum (from male AB,769,Cell Culture Sera,  Cell Biology Reagents,C17,LR4,  Biology
104761.0100,"IODINE RESUBLIMED GR  ACS , ISO",525,Elemental Analysis,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
105700.0100,L-LYSINE MONOHYDROCHLORID E FOR BIOCHEM.,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
H5501-100G,"METHYL 4-HYDROXYBENZOATE,",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
72340-100G,NICOTINAMIDE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
72560-100G,Nitrilotriacetic acid,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
O0376-100G,"OXALIC ACID DIHYDRATE, RE",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
822288.0100,PERIODIC ACID FOR SYNTHES IS,650,Organics,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
416320-100G,POLY(METHYL VINYL ETHER-A,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
71403-3,Rosetta 1 (DE3) pLyss competent cell,710,Molecular Prep & PCR,  Molecular Reagents & Tools,C61,LR4,  Biology
228680-100G,Sodium diethyldithio carbamate trihydrate,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
43492-100ML,SODIUM STANDARD FOR IC,532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
S1626-100G,SORBIC ACID,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
69293-100G,Sucralose,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
T0388-100G,TARTRAZINE,790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
STS0014-100G,TERGITOL(TM) 15-S-15,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
T0501-100G,"THYMOL, >=98.5%",790,H & H - Red,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
307491-100G,"ZINC SULFATE MONOHYDRATE,",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
UFC501024,AMICON ULTRA 0.5ML 10K 24 PK,687,Concentration & Separation,  Molecular Reagents & Tools,C61,LR4,  Biology
119781.0100,IRON STANDARD SOLUTION 10 00 MG/L FE TRACEABLE TO S,532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
119514.0100,TELLURIUM STANDARD SOLUTI ON 1000 MG/L TE TRACEABLE,532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
EDEGLY-1KT,ENZYMATIC PROTEIN DEGLYCO,760,Protein Prep & Reagents,  Molecular Reagents & Tools,C61,LR4,  Biology
189898-100ML,"METHYLMAGNESIUM BROMIDE,",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
93443-100ML,"TRITON(R) X-100 SOLUTION,",499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
BAH136800040-50EA,"FLOWMI(R) CELL STRAINERS,",781,Premier & Partnerships,  Partners & Alliances,C15,LR4,  Biology
N3520-10L,NUTRIENT MIXTURE F-12 HAM,694,Cell Culture Essentials,  Cell Biology Reagents,C17,LR4,  Biology
114977.0002,MICROQUANT CHLORINE TEST 0-15 PPM,519,Rapid Chemical Testing,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
111374.0100,BUFFER TABLETS PH 6.8,649,H & H - Blue,  Regulated Materials,AS9,LA4,  Diagnostics & Regulated Materials
SLHNX13NL,"Overmolded Millex 13, 0.4 5m Nylon, NS, 1",605,Analytical Workflow Tools,  Cell & General Workflow Tools,C09,LR4,  Biology
215007-100ML,DIISOBUTYLALUMINUM HYDRID,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
103058.0100,4-DIMETHYLAMINOBENZALDEHY DE GR ACS,529,Mobile and Photometry Workflows,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
112422.0100,N-ACETYL-L-CYSTEIN FOR BI OCHEMISTRY,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
UFC510024,AMICON ULTRA 0.5ML 100K 2 4PK,687,Concentration & Separation,  Molecular Reagents & Tools,C61,LR4,  Biology
102400.0080,"POTASSIUM HYDROGEN PHTHAL ATE VOLUMETRIC STANDARD,",533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
F7002-250G,"'IRON(II) SULFATE HEPTAHY AHYDRATE, REAGENTP",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
A9758-250G,ACES ACES,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
11363-250G,"AVICEL(R) PH-101, PH EUR",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
359734-250G,Calcium citrate tetrahydr ate 99%,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
31392-250G,"DEXTRAN FROM LEUCONOSTOC OC SPP., MR 450,00",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
436674-250G,DOWEX 66 ION-EXCHANGE RES,539,LPLC / Carbon,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
63535-250G-F,MANGANESE(II) CHLORIDE TE,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
807325.0250,PIPERAZINE ANHYDROUS FOR SYNTHESIS,650,Organics,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
89510-250G-F,POLYETHYLENE GLYCOL 8'000 LENE GLYCOL 8'000*,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
105043.0250,POTASSIUM IODIDE GR ISO,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
270970-250ML,"PYRIDINE, ANHYDROUS, 99.8 , ANHYDROUS, 99.8%",480,Solvents for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
75746-250G,"Sodium dodecyl sulfate, d , dust-free pellet",499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
328251-250ML,"TETRAMETHYLAMMONIUM HYDRO YDROXIDE, 10 WT. %",774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
52650-250ML,Hexamethylene diisocyanate,780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
408719-250ML,"POLYETHYLENIMINE, BRANCHE",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
PTRP12H48,"Millicell hanging insert 12 well 1um,PTFE membrane",689,Cell & Screening Tools,  Cell & General Workflow Tools,C09,LR4,  Biology
T8787-250ML,TRITON X-100 MOLECULAR BI OLOGY,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
21822-U,"PK10 EMPTY SS TD TUBES, 8",538,Sample Preparation Workflows,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
D8418-250ML,"DIMETHYL SULFOXIDE, FOR M",710,Molecular Prep & PCR,  Molecular Reagents & Tools,C61,LR4,  Biology
Z566268-1EA,"ACE PRESSURE TUBE, BUSHIN",781,Premier & Partnerships,  Partners & Alliances,C15,LR4,  Biology
49629-250ML,"Glutaraldehyde solution technical, ~50% in H2O (5",777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
WBLUF0100,Immobilon Forte Western HRP Substrate,69E,Electrophoresis - WB,  Molecular Reagents & Tools,C61,LR4,  Biology
711748-100G,1-BUTYL-3-METHYLIMIDAZOLI,774,Chemical Synthesis - RC,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
MSCAL2-1KT,PROTEOMASS PEPTIDE MALDI-,533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
UFC803024,Amicon Centrifugal 4ml 30 K NMWL 24pk,687,Concentration & Separation,  Molecular Reagents & Tools,C61,LR4,  Biology
SLVV033RS,Millex 33mm Durapore PVDF  0.1um Sterile 50/pk,689,Cell & Screening Tools,  Cell & General Workflow Tools,C09,LR4,  Biology
109629.0500,"TERT-BUTANOL (TERT-BUTYL ALCOHOL, 2- METHYL2-PROPA",736,Classical Solvents for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
UFC30HV00,ULTRAFREE-MC DURA .45U 10 0PK,687,Concentration & Separation,  Molecular Reagents & Tools,C61,LR4,  Biology
CAD7975-4EA,MICRO-EMULSIFYING NEEDLE,781,Premier & Partnerships,  Partners & Alliances,C15,LR4,  Biology
818759.0500,TETRA-N-BUTYLAMMONIUM HYD ROXIDE (20% SOLUTION IN W,650,Organics,  Chemical Synthesis & Discovery Chemistry,C34,LR2,  Chemistry
199038.0500,Buffer solution (boric ac hydroxide/hydrogen ch,533,"Additional, Phys Prop & Matrix",  Reference Materials (RM),C47,LR2,  Chemistry
C3306-500G,CALCIUM CHLORIDE DIHYDRAT,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
102121.0500,CALCIUM NITRATE TETRAHYDR ATE GR ACS,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
180955-500G,"CELLULOSE ACETATE, 39.8 W 8 WT. % ACETYL CON",780,Material Science,  Material Science & Flavors and Fragrances (F&F),C36,LR2,  Chemistry
M9171-500G,D-(+)-MALTOSE MONOHYDRATE,777,Biochem Specialty & Kits,  Biochemistry,C35,LR2,  Chemistry
119814.0500,FLUORIDE STANDARD SOLUTIO N 1000 MG/L SODIUM FLUORI,532,Organic & Inorganic Contaminants,  Reference Materials (RM),C47,LR2,  Chemistry
9310-500GM,OmniPur TRIS Hydrochlorid,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
P6667-500G,Poly(ethylene glycol) mol wt 10000,499,BioChem Core,  Biochemistry,C35,LR2,  Chemistry
105043.0500,POTASSIUM IODIDE GR ISO,702,Classical Inorganics for QC,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
157953-500G,"SODIUM HYDROSULFITE, TECH",778,Inorganics for Research,  Analytical Chemistry & Solvents,C45,LR2,  Chemistry
